index,hold_years,years,adjust_currency,adjust_inflation,simulations,mean,median,std_dev,std_err,min,max
s&p-500-index,3.0,25,adjust-currency,adjust-inflation,79942,0.04993759056392254,0.07372705594527662,0.10526795140362867,0.0003723133994739436,-0.23036085341217305,0.25506304229413423
s&p-500-index,1.0,max,adjust-currency,adjust-inflation,93251,0.05495894248991925,0.07072975741679133,0.1813612041174051,0.0005939059027182501,-0.4746572664690909,0.6509187559826479
s&p-500-index,3.0,max,adjust-currency,adjust-inflation,86070,0.03713315362702488,0.06636359151510185,0.11359004527001515,0.00038718129773915213,-0.23428122516884275,0.25506304229413423
s&p-global-1200-index,1.0,10,adjust-currency,adjust-inflation,32580,0.08093469658206857,0.06626771521808272,0.12408574220118246,0.0006874582730262171,-0.23872257495100913,0.6130186165308638
s&p-global-1200-index,3.0,10,adjust-currency,adjust-inflation,25320,0.06157292721609323,0.05981079742957396,0.03530667901832415,0.00022188350551553975,-0.05884251219075798,0.19730524462352728
s&p-500-index,5.0,max,adjust-currency,adjust-inflation,78842,0.04365018963228187,0.0772572896611674,0.09051270037963459,0.00032235224981182724,-0.13503065898280087,0.1926108614060975
s&p-global-1200-index,5.0,10,adjust-currency,adjust-inflation,18060,0.06982350807846258,0.07019616214340552,0.020280408225255432,0.000150909930707734,0.02581920236326596,0.13823993697466963
s&p-500-index,10.0,max,adjust-currency,adjust-inflation,60591,0.04943905709679914,0.05581882467893351,0.07170270046154292,0.0002912939416538786,-0.09759845915370857,0.16117739293178013
s&p-global-1200-index,3.0,15,adjust-currency,adjust-inflation,43537,0.07745707460746852,0.07471688239796848,0.04265109799327117,0.00020440944828228018,-0.05884251219075798,0.20123759347928583
s&p-global-1200-index,5.0,15,adjust-currency,adjust-inflation,36276,0.07765822019841577,0.07792088042466128,0.024667736277488486,0.0001295148599098638,-0.027736935219448533,0.14032108252871778
s&p-global-1200-index,10.0,15,adjust-currency,adjust-inflation,18034,0.0773796850532078,0.07517073551297127,0.014654638553720878,0.00010912621161808986,0.035309152961557455,0.11845624905317642
s&p-global-1200-index,1.0,15,adjust-currency,adjust-inflation,50759,0.08559828837369805,0.07987907705267472,0.12128028222576437,0.0005383115153423795,-0.23872257495100913,0.6130186165308638
s&p-global-1200-index,3.0,max,adjust-currency,adjust-inflation,49637,0.07773588045035286,0.07383177270772312,0.041420496074487806,0.00018591418762265124,-0.05884251219075798,0.20123759347928583
s&p-global-1200-index,10.0,max,adjust-currency,adjust-inflation,24170,0.07900105209665158,0.07669701145512575,0.014736576438281334,9.478907296841861e-05,0.035309152961557455,0.11845624905317642
s&p-small-cap-600-growth-index,1.0,10,adjust-currency,adjust-inflation,32580,0.08197321405958152,0.05768213977850967,0.1907435620133835,0.0010567550905243343,-0.3364422850102282,1.0064845171358523
s&p-small-cap-600-growth-index,3.0,10,adjust-currency,adjust-inflation,25320,0.05466676259052928,0.06012474916086463,0.05698979655292801,0.00035815024775392475,-0.10286308686590218,0.21583370623159182
s&p-global-1200-index,5.0,max,adjust-currency,adjust-inflation,42411,0.08169562932059223,0.08252659664073803,0.025185320550960923,0.0001222948662583256,-0.027736935219448533,0.14984740244072015
s&p-global-1200-index,1.0,max,adjust-currency,adjust-inflation,56901,0.093425229634233,0.0866395871028598,0.12605221218788282,0.000528433719637871,-0.23872257495100913,0.6215511304590173
s&p-small-cap-600-growth-index,5.0,10,adjust-currency,adjust-inflation,18060,0.06685847816798873,0.05771337639698004,0.03736273041982449,0.00027802236503730155,-0.00691965586830956,0.17408787363368905
s&p-small-cap-600-growth-index,10.0,15,adjust-currency,adjust-inflation,18034,0.10119946886698254,0.09720297069492334,0.030463192141100614,0.00022684508662332138,0.02654130605165883,0.16733313228069235
s&p-small-cap-600-growth-index,3.0,15,adjust-currency,adjust-inflation,43537,0.10033888121058367,0.1066554119119627,0.07473327693857554,0.00035816634567651973,-0.10286308686590218,0.2685544296859119
s&p-small-cap-600-growth-index,5.0,15,adjust-currency,adjust-inflation,36276,0.10209869330632564,0.1134824946096179,0.05386772217411183,0.0002828257288209455,-0.027491380412776767,0.22274918286110812
s&p-small-cap-600-growth-index,1.0,15,adjust-currency,adjust-inflation,50759,0.11163703389105295,0.10616143955386992,0.1755414997892931,0.0007791539483816766,-0.3364422850102282,1.0064845171358523
s&p-small-cap-600-growth-index,1.0,max,adjust-currency,adjust-inflation,56901,0.13127477868134496,0.12189352431208134,0.18346822198151108,0.0007691320389723095,-0.3364422850102282,1.0064845171358523
stoxx-europe-600-index,3.0,10,ignore-currency,adjust-inflation,26279,0.014413513542522523,0.012706022722510202,0.035788367746921255,0.0002207686865660676,-0.10203891411232957,0.12871106400859778
s&p-small-cap-600-growth-index,3.0,max,adjust-currency,adjust-inflation,49637,0.11029789460364758,0.12113795604961397,0.076335492614166,0.0003426287089999093,-0.10286308686590218,0.3289985628820946
stoxx-europe-600-index,1.0,10,ignore-currency,adjust-inflation,33820,0.031460962788987364,0.02710056846056308,0.12113356115987084,0.0006586848633749463,-0.27324722257781653,0.5377879734056856
s&p-small-cap-600-growth-index,10.0,max,adjust-currency,adjust-inflation,24170,0.11111478120938104,0.11238718828175487,0.033722294962162024,0.00021690961202680168,0.02654130605165883,0.1891929714396372
s&p-small-cap-600-growth-index,5.0,max,adjust-currency,adjust-inflation,42411,0.11502716092268321,0.12431095206913656,0.05928255604686837,0.0002878642044096137,-0.027491380412776767,0.26385832578402835
stoxx-europe-600-index,5.0,10,ignore-currency,adjust-inflation,18744,0.021219276760446073,0.020256252883855685,0.02342130279071667,0.00017107238530018125,-0.03476261485045129,0.10594965555071778
stoxx-europe-600-index,10.0,15,ignore-currency,adjust-inflation,18745,0.028729400617356626,0.024797075690184522,0.014479881338208588,0.00010576020415323563,-0.008550100464038923,0.07153810404550565
stoxx-europe-600-index,1.0,15,ignore-currency,adjust-inflation,52644,0.03749414263493854,0.0516944914767139,0.12412038754233679,0.0005409643960971612,-0.27324722257781653,0.5377879734056856
stoxx-europe-600-index,5.0,15,ignore-currency,adjust-inflation,37581,0.02885877568335032,0.02760829661055575,0.02918981228471511,0.00015057301134404691,-0.07703108961639504,0.10594965555071778
stoxx-europe-600-index,3.0,15,ignore-currency,adjust-inflation,45102,0.03215875781075543,0.031329366738289566,0.04650372086960369,0.0002189726140227198,-0.10203891411232957,0.1888504636412427
stoxx-europe-600-index,3.0,20,ignore-currency,adjust-inflation,63950,0.004672268914239054,0.020252218296943236,0.07446479022483321,0.0002944629753206502,-0.23983818207409158,0.1888504636412427
stoxx-europe-600-index,1.0,20,ignore-currency,adjust-inflation,71442,0.022581076145424536,0.0549521866014091,0.16458207662791488,0.0006157518647902783,-0.5339673791828861,0.6537597463570499
stoxx-europe-600-index,10.0,20,ignore-currency,adjust-inflation,37555,0.02004236729223509,0.0217004212340981,0.022433306844005418,0.00011576023867173585,-0.02404988591566981,0.07871123276804459
stoxx-europe-600-index,5.0,20,ignore-currency,adjust-inflation,56421,0.015771371929738407,0.02322875335333685,0.05133020109397988,0.00021609890986432816,-0.12378565642301664,0.13859171881831855
stoxx-europe-600-index,3.0,25,ignore-currency,adjust-inflation,82603,0.010631891332642874,0.023025153837110457,0.08651509315594291,0.0003010190421846277,-0.23983818207409158,0.24838818848414768
stoxx-europe-600-index,5.0,25,ignore-currency,adjust-inflation,75109,0.011916003933962199,0.019228163197202663,0.05215034168265279,0.0001902878978059589,-0.12378565642301664,0.13859171881831855
stoxx-europe-600-index,10.0,25,ignore-currency,adjust-inflation,56292,0.011229103078912943,0.01669537907644081,0.02745751432333028,0.00011572784852971211,-0.06339409036932941,0.07871123276804459
stoxx-europe-600-index,1.0,25,ignore-currency,adjust-inflation,90088,0.014982608365342492,0.05749349574509843,0.17600860403617885,0.0005864087281209596,-0.5339673791828861,0.6537597463570499
stoxx-europe-600-index,3.0,max,ignore-currency,adjust-inflation,88895,-0.0003732346777584071,0.016602482866797885,0.09469836890935442,0.00031761706746045787,-0.2808310967545945,0.24838818848414768
stoxx-europe-600-index,1.0,max,ignore-currency,adjust-inflation,96395,0.017649944297165262,0.05860300033870813,0.17815979560621018,0.0005738289461388315,-0.5339673791828861,0.6537597463570499
stoxx-europe-600-index,10.0,max,ignore-currency,adjust-inflation,62641,0.004076617037332217,0.014263390295055967,0.033716286995802154,0.00013471327701370883,-0.08307568111414532,0.07871123276804459
stoxx-europe-600-index,5.0,max,ignore-currency,adjust-inflation,81460,0.004775742007086596,0.013571227523250795,0.05588136969072455,0.0001957919535019728,-0.12378565642301664,0.13859171881831855
stoxx-global-1800-index-usd,5.0,10,adjust-currency,adjust-inflation,18176,0.0698661563619027,0.07046433897115678,0.02076493016715348,0.00015402148910033733,0.025519121620334317,0.13873348207492953
stoxx-global-1800-index-usd,1.0,10,adjust-currency,adjust-inflation,32787,0.07987998192653502,0.06603816300214693,0.12620488768524313,0.0006969880535805141,-0.24676654607432325,0.6212369394171229
